date,num,samai,g_num,avg,series
2025-08-10,283,1953,7811,128,myjugglerV
2025-08-10,284,511,7278,152,myjugglerV
2025-08-10,285,58,6220,145,myjugglerV
2025-08-10,286,-314,6615,179,myjugglerV
2025-08-11,264,-1187,7084,157,myjugglerV
2025-08-11,265,-187,6207,155,myjugglerV
2025-08-11,266,1023,6864,135,myjugglerV
2025-08-11,267,4186,8604,102,myjugglerV
2025-08-11,268,488,6565,156,myjugglerV
2025-08-11,269,-349,7167,156,myjugglerV
2025-08-11,270,-745,8115,173,myjugglerV
2025-08-11,271,-559,6052,168,myjugglerV
2025-08-11,272,4813,8620,108,myjugglerV
2025-08-11,273,1906,7447,122,myjugglerV
2025-08-11,274,-291,7562,161,myjugglerV
2025-08-11,275,1627,7715,133,myjugglerV
2025-08-11,276,162,7766,147,myjugglerV
2025-08-11,277,-1373,5951,192,myjugglerV
2025-08-11,278,186,6489,185,myjugglerV
2025-08-11,279,372,8010,151,myjugglerV
2025-08-11,280,-419,6578,178,myjugglerV
2025-08-11,281,1581,7200,131,myjugglerV
2025-08-11,282,-1838,7166,175,myjugglerV
2025-08-11,283,186,8324,136,myjugglerV
2025-08-11,284,-1489,5965,199,myjugglerV
2025-08-11,285,3255,9199,112,myjugglerV
2025-08-11,286,-256,5947,170,myjugglerV
2025-08-12,264,883,8090,142,myjugglerV
2025-08-12,265,720,7223,157,myjugglerV
2025-08-12,266,93,6503,155,myjugglerV
2025-08-12,267,1465,6799,139,myjugglerV
2025-08-12,268,1139,6291,146,myjugglerV
2025-08-12,269,-466,7699,167,myjugglerV
2025-08-12,270,-1977,6655,196,myjugglerV
2025-08-12,271,186,6127,149,myjugglerV
2025-08-12,272,-1861,7408,181,myjugglerV
2025-08-12,273,-2559,6401,221,myjugglerV
2025-08-12,274,-1070,7626,159,myjugglerV
2025-08-12,275,2232,6759,128,myjugglerV
2025-08-12,276,4813,8681,107,myjugglerV
2025-08-12,277,-1349,7332,175,myjugglerV
2025-08-12,278,-1070,7700,154,myjugglerV
2025-08-12,279,441,7176,146,myjugglerV
2025-08-12,280,1581,6619,141,myjugglerV
2025-08-12,281,-1791,7011,180,myjugglerV
2025-08-12,282,-1396,6589,183,myjugglerV
2025-08-12,283,-1698,6558,199,myjugglerV
2025-08-12,284,-1117,5542,185,myjugglerV
2025-08-12,285,-1721,7909,172,myjugglerV
2025-08-12,286,-2512,7351,179,myjugglerV
2025-08-13,264,-861,7679,163,myjugglerV
2025-08-13,265,-896,7598,177,myjugglerV
2025-08-13,266,-1024,5914,174,myjugglerV
2025-08-13,267,1558,6753,130,myjugglerV
2025-08-13,268,151,8018,146,myjugglerV
2025-08-13,269,-1698,7700,179,myjugglerV
2025-08-13,270,1372,8357,139,myjugglerV
2025-08-13,271,5023,8995,106,myjugglerV
2025-08-13,272,69,6756,161,myjugglerV
2025-08-13,273,-2652,8026,201,myjugglerV
2025-08-13,274,627,7594,141,myjugglerV
2025-08-13,275,2465,7777,110,myjugglerV
2025-08-13,276,-570,6849,163,myjugglerV
2025-08-13,277,-605,5149,166,myjugglerV
2025-08-13,278,-698,7135,149,myjugglerV
2025-08-13,279,-1396,7778,169,myjugglerV
2025-08-13,280,-373,6965,155,myjugglerV
2025-08-13,281,-919,6079,160,myjugglerV
2025-08-13,282,1348,7078,144,myjugglerV
2025-08-13,283,1395,7580,120,myjugglerV
2025-08-13,284,2325,8313,130,myjugglerV
2025-08-13,285,-791,6002,167,myjugglerV
2025-08-13,286,1511,9105,134,myjugglerV
2025-08-14,264,-500,7665,167,myjugglerV
2025-08-14,265,-1582,6657,185,myjugglerV
2025-08-14,266,-1861,6771,183,myjugglerV
2025-08-14,267,-628,6267,161,myjugglerV
2025-08-14,268,-1838,5467,228,myjugglerV
2025-08-14,269,5581,9203,97,myjugglerV
2025-08-14,270,616,7639,147,myjugglerV
2025-08-14,271,-2791,6306,243,myjugglerV
2025-08-14,272,860,7745,136,myjugglerV
2025-08-14,273,2558,7991,131,myjugglerV
2025-08-14,274,1069,6693,134,myjugglerV
2025-08-14,275,-442,8856,153,myjugglerV
2025-08-14,276,1000,7999,148,myjugglerV
2025-08-14,277,-1024,6874,149,myjugglerV
2025-08-14,278,-1884,7951,177,myjugglerV
2025-08-14,279,-1791,6092,210,myjugglerV
2025-08-14,280,-1582,4878,222,myjugglerV
2025-08-14,281,-861,7681,163,myjugglerV
2025-08-14,282,1232,7884,134,myjugglerV
2025-08-14,283,-442,7240,145,myjugglerV
2025-08-14,284,930,7762,146,myjugglerV
2025-08-14,285,4744,7577,100,myjugglerV
2025-08-14,286,-1628,6499,203,myjugglerV
2025-08-15,264,-1163,6536,187,myjugglerV
2025-08-15,265,5720,8659,101,myjugglerV
2025-08-15,266,23,7294,149,myjugglerV
2025-08-15,267,-3117,7169,231,myjugglerV
2025-08-15,268,-698,7683,163,myjugglerV
2025-08-15,269,1813,8904,127,myjugglerV
2025-08-15,270,-2652,5622,234,myjugglerV
2025-08-15,271,-3070,7637,218,myjugglerV
2025-08-15,272,2232,8124,127,myjugglerV
2025-08-15,273,-861,8032,161,myjugglerV
2025-08-15,274,-628,7692,171,myjugglerV
2025-08-15,275,-814,6689,176,myjugglerV
2025-08-15,276,-1582,7587,165,myjugglerV
2025-08-15,277,-477,6875,168,myjugglerV
2025-08-15,278,1255,9096,118,myjugglerV
2025-08-15,279,186,7046,144,myjugglerV
2025-08-15,280,-384,6798,166,myjugglerV
2025-08-15,281,93,7124,152,myjugglerV
2025-08-15,282,-2791,7225,219,myjugglerV
2025-08-15,283,-47,8417,143,myjugglerV
2025-08-15,284,-2187,6014,207,myjugglerV
2025-08-15,285,3348,8058,107,myjugglerV
2025-08-15,286,4674,7843,98,myjugglerV
2025-08-16,264,-1535,7459,182,myjugglerV
2025-08-16,265,-849,6977,179,myjugglerV
2025-08-16,266,-117,8137,145,myjugglerV
2025-08-16,267,-1163,7520,167,myjugglerV
2025-08-16,268,-535,7693,160,myjugglerV
2025-08-16,269,-140,8459,146,myjugglerV
2025-08-16,270,-1326,7386,172,myjugglerV
2025-08-16,271,-1326,8762,165,myjugglerV
2025-08-16,272,-1233,7235,168,myjugglerV
2025-08-16,273,2930,8667,117,myjugglerV
2025-08-16,274,-1652,8056,192,myjugglerV
2025-08-16,275,-1861,6898,168,myjugglerV
2025-08-16,276,2976,8203,122,myjugglerV
2025-08-16,277,-2187,7552,189,myjugglerV
2025-08-16,278,953,9602,137,myjugglerV
2025-08-16,279,-1326,7549,180,myjugglerV
2025-08-16,280,-849,7208,157,myjugglerV
2025-08-16,281,-3256,8352,194,myjugglerV
2025-08-16,282,3627,9297,106,myjugglerV
2025-08-16,283,639,6315,137,myjugglerV
2025-08-16,284,1139,7532,135,myjugglerV
2025-08-16,285,523,7029,156,myjugglerV
2025-08-16,286,3348,8872,122,myjugglerV
