date,num,samai,g_num,avg,series
2025-01-06,264,-221,6814,155,myjugglerV
2025-01-06,265,-2567,6214,200,myjugglerV
2025-01-06,266,272,6906,123,myjugglerV
2025-01-06,267,-1659,6752,173,myjugglerV
2025-01-06,268,1375,7045,124,myjugglerV
2025-01-06,269,-550,7169,156,myjugglerV
2025-01-06,270,-1455,4250,177,myjugglerV
2025-01-06,271,316,6960,151,myjugglerV
2025-01-06,272,-2200,5795,207,myjugglerV
2025-01-06,273,1062,8590,139,myjugglerV
2025-01-06,274,1958,8148,127,myjugglerV
2025-01-06,275,-407,5056,181,myjugglerV
2025-01-06,276,-338,6803,162,myjugglerV
2025-01-06,277,2616,5455,119,myjugglerV
2025-01-06,278,54,7216,147,myjugglerV
2025-01-06,279,408,5928,145,myjugglerV
2025-01-06,280,920,7224,147,myjugglerV
2025-01-06,281,-1517,5152,178,myjugglerV
2025-01-06,282,-671,6494,155,myjugglerV
2025-01-06,283,-521,6749,161,myjugglerV
2025-01-06,284,0,6274,170,myjugglerV
2025-01-06,285,925,8135,129,myjugglerV
2025-01-06,286,1100,5845,136,myjugglerV
2025-01-07,264,-830,7893,161,myjugglerV
2025-01-07,265,2000,8502,118,myjugglerV
2025-01-07,266,-261,7814,147,myjugglerV
2025-01-07,267,-248,8525,140,myjugglerV
2025-01-07,268,-355,7104,158,myjugglerV
2025-01-07,269,4662,8728,96,myjugglerV
2025-01-07,270,1308,8262,127,myjugglerV
2025-01-07,271,-286,6246,169,myjugglerV
2025-01-07,272,6150,8560,98,myjugglerV
2025-01-07,273,-82,7184,160,myjugglerV
2025-01-07,274,775,8340,137,myjugglerV
2025-01-07,275,-1134,6887,172,myjugglerV
2025-01-07,276,1133,8374,142,myjugglerV
2025-01-07,277,1054,7953,128,myjugglerV
2025-01-07,278,-2617,6280,233,myjugglerV
2025-01-07,279,354,8221,149,myjugglerV
2025-01-07,280,-1092,7476,163,myjugglerV
2025-01-07,281,3383,7949,107,myjugglerV
2025-01-07,282,-2059,7397,180,myjugglerV
2025-01-07,283,679,7052,153,myjugglerV
