date,num,samai,g_num,avg,series
2025-08-12,1095,-861,7474,117,ghoul
2025-08-12,1096,-2047,7057,126,ghoul
2025-08-12,1097,-6047,7863,179,ghoul
2025-08-12,1098,-140,4877,119,ghoul
2025-08-12,1099,1302,8663,122,ghoul
2025-08-12,1100,1534,5912,144,ghoul
2025-08-12,1101,5093,8062,102,ghoul
2025-08-13,1088,7674,8402,106,ghoul
2025-08-13,1089,-2652,6550,128,ghoul
2025-08-13,1090,0,7866,116,ghoul
2025-08-13,1091,5232,7959,124,ghoul
2025-08-13,1092,2372,7861,111,ghoul
2025-08-13,1093,5674,8256,92,ghoul
2025-08-13,1094,4604,7482,104,ghoul
2025-08-13,1095,-3977,6972,127,ghoul
2025-08-13,1096,-3977,6234,160,ghoul
2025-08-13,1097,-884,8249,129,ghoul
2025-08-13,1098,-7907,9014,161,ghoul
2025-08-13,1099,-280,8205,144,ghoul
2025-08-13,1100,3209,8580,101,ghoul
2025-08-13,1101,7790,8403,94,ghoul
2025-08-14,1088,-5582,6710,160,ghoul
2025-08-14,1089,5023,7288,101,ghoul
2025-08-14,1090,2139,7380,129,ghoul
2025-08-14,1091,-373,7807,122,ghoul
2025-08-14,1092,790,6005,128,ghoul
2025-08-14,1093,1255,6518,114,ghoul
2025-08-14,1094,-2931,7412,148,ghoul
2025-08-14,1095,-1489,5931,129,ghoul
2025-08-14,1096,-6233,7603,141,ghoul
2025-08-14,1097,-1861,9361,138,ghoul
2025-08-14,1098,-3489,5306,166,ghoul
2025-08-14,1099,2837,7116,117,ghoul
2025-08-14,1100,2139,5660,142,ghoul
2025-08-14,1101,-466,8850,143,ghoul
2025-08-15,1088,4372,8208,124,ghoul
2025-08-15,1089,279,8054,144,ghoul
2025-08-15,1090,-1117,7843,127,ghoul
2025-08-15,1091,3767,7241,97,ghoul
2025-08-15,1092,-1907,6561,143,ghoul
2025-08-15,1093,2302,8248,137,ghoul
2025-08-15,1094,465,9086,116,ghoul
2025-08-15,1095,-1024,7968,123,ghoul
2025-08-15,1096,-5721,6082,169,ghoul
2025-08-15,1097,-3163,7092,154,ghoul
2025-08-15,1098,-1210,7523,121,ghoul
2025-08-15,1099,4465,7995,111,ghoul
2025-08-15,1100,1790,7520,125,ghoul
2025-08-15,1101,1883,8486,121,ghoul
2025-08-16,1088,-4047,7929,144,ghoul
2025-08-16,1089,13953,6063,76,ghoul
2025-08-16,1090,-2698,6723,122,ghoul
2025-08-16,1091,2139,7784,111,ghoul
2025-08-16,1092,2186,6218,122,ghoul
2025-08-16,1093,604,8692,122,ghoul
2025-08-16,1094,-1256,6903,115,ghoul
2025-08-16,1095,2023,7316,135,ghoul
2025-08-16,1096,-1442,7949,128,ghoul
2025-08-16,1097,1604,7360,104,ghoul
2025-08-16,1098,-326,6269,118,ghoul
2025-08-16,1099,2720,6222,102,ghoul
2025-08-16,1100,-4256,7062,136,ghoul
2025-08-16,1101,186,7843,115,ghoul
