date,num,samai,g_num,avg,series
2025-08-11,802,-1442,3843,137,hokuto
2025-08-11,803,860,5217,87,hokuto
2025-08-11,804,3860,6008,72,hokuto
2025-08-11,805,-419,5386,100,hokuto
2025-08-11,806,-1675,7210,111,hokuto
2025-08-11,807,-2280,6894,119,hokuto
2025-08-11,808,-3349,4657,161,hokuto
2025-08-11,809,976,7872,88,hokuto
2025-08-11,810,1255,4355,81,hokuto
2025-08-11,811,-2047,8400,115,hokuto
2025-08-11,812,1302,8885,81,hokuto
2025-08-11,813,837,5772,92,hokuto
2025-08-11,814,-1721,4819,118,hokuto
2025-08-11,815,6000,8266,72,hokuto
2025-08-11,816,-419,8784,98,hokuto
2025-08-11,817,-1535,4449,131,hokuto
2025-08-11,818,-2466,5382,135,hokuto
2025-08-11,819,-2605,8614,121,hokuto
2025-08-11,820,976,5913,94,hokuto
2025-08-11,821,1441,5968,79,hokuto
2025-08-11,822,2186,9222,82,hokuto
2025-08-11,823,-1187,3385,117,hokuto
2025-08-11,824,-2000,5503,131,hokuto
2025-08-11,825,3441,7611,71,hokuto
2025-08-11,826,2139,6125,75,hokuto
2025-08-11,827,-2094,5603,122,hokuto
2025-08-11,828,1558,8816,88,hokuto
2025-08-11,829,-4117,4585,229,hokuto
2025-08-11,830,302,8719,90,hokuto
2025-08-12,800,6697,5769,58,hokuto
2025-08-12,801,3627,5897,71,hokuto
2025-08-12,802,-1303,7517,109,hokuto
2025-08-12,803,-3210,4395,183,hokuto
2025-08-12,804,-1907,7246,125,hokuto
2025-08-12,805,-5163,5759,222,hokuto
2025-08-12,806,-1582,3891,126,hokuto
2025-08-12,807,5953,2862,46,hokuto
2025-08-12,808,-1303,6848,104,hokuto
2025-08-12,809,825,6039,85,hokuto
2025-08-12,810,-1233,3076,118,hokuto
2025-08-12,811,-2047,6212,115,hokuto
2025-08-12,812,1441,6971,82,hokuto
2025-08-12,813,930,5063,89,hokuto
2025-08-12,814,1279,3885,84,hokuto
2025-08-12,815,-140,4477,104,hokuto
2025-08-12,816,-4117,7233,139,hokuto
2025-08-12,817,2558,6771,76,hokuto
2025-08-12,818,-1814,3905,126,hokuto
2025-08-12,819,4000,8868,75,hokuto
2025-08-12,820,12860,7309,53,hokuto
2025-08-12,821,-489,6416,99,hokuto
2025-08-12,822,-1907,4304,130,hokuto
2025-08-12,823,-1396,3803,131,hokuto
2025-08-12,824,9906,5853,51,hokuto
2025-08-12,825,-791,2768,111,hokuto
2025-08-12,826,-2233,5211,124,hokuto
2025-08-12,827,5720,8418,70,hokuto
2025-08-12,828,186,5516,89,hokuto
2025-08-12,829,1953,5035,75,hokuto
2025-08-12,830,-1047,7676,96,hokuto
2025-08-13,800,-105,5817,102,hokuto
2025-08-13,801,418,7928,89,hokuto
2025-08-13,802,-47,3581,92,hokuto
2025-08-13,803,-1442,6195,98,hokuto
2025-08-13,804,5023,7613,71,hokuto
2025-08-13,805,1790,8091,78,hokuto
2025-08-13,806,290,5679,87,hokuto
2025-08-13,807,-187,673,96,hokuto
2025-08-13,808,232,7962,101,hokuto
2025-08-13,809,-4256,7297,155,hokuto
2025-08-13,810,-2140,3652,152,hokuto
2025-08-13,811,-652,9454,95,hokuto
2025-08-13,812,-3977,7065,144,hokuto
2025-08-13,813,-2791,5709,133,hokuto
2025-08-13,814,-3721,6418,143,hokuto
2025-08-13,815,-1582,4143,129,hokuto
2025-08-13,816,-4466,9854,133,hokuto
2025-08-13,817,744,5783,95,hokuto
2025-08-13,818,-2698,5651,128,hokuto
2025-08-13,819,2372,8441,89,hokuto
2025-08-13,820,2000,1982,57,hokuto
2025-08-13,821,2604,4426,67,hokuto
2025-08-13,822,-2791,6234,136,hokuto
2025-08-13,823,-1442,7128,111,hokuto
2025-08-13,824,81,1969,94,hokuto
2025-08-13,825,-721,5047,107,hokuto
2025-08-13,826,-256,8965,91,hokuto
2025-08-13,827,1302,1707,63,hokuto
2025-08-13,828,-861,6596,101,hokuto
2025-08-13,829,-2466,4909,129,hokuto
2025-08-13,830,-745,5937,101,hokuto
2025-08-14,800,-1373,3499,130,hokuto
2025-08-14,801,-1652,7697,113,hokuto
2025-08-14,802,5930,5304,61,hokuto
2025-08-14,803,-1838,3875,134,hokuto
2025-08-14,804,-5024,5790,187,hokuto
2025-08-14,805,-977,2496,125,hokuto
2025-08-14,806,-2605,5123,135,hokuto
2025-08-14,807,2790,5213,72,hokuto
2025-08-14,808,-1047,1361,194,hokuto
2025-08-14,809,-3210,4396,176,hokuto
2025-08-14,810,-1047,6560,103,hokuto
2025-08-14,811,3813,6413,71,hokuto
2025-08-14,812,-4954,7646,150,hokuto
2025-08-14,813,-280,4987,98,hokuto
2025-08-14,814,-1000,3787,122,hokuto
2025-08-14,815,837,3076,77,hokuto
2025-08-14,816,-1070,7735,97,hokuto
2025-08-14,817,-2140,6275,123,hokuto
2025-08-14,818,2372,5684,70,hokuto
2025-08-14,819,-1628,5138,119,hokuto
2025-08-14,820,-256,4430,94,hokuto
2025-08-14,821,-2280,6496,114,hokuto
2025-08-14,822,418,4040,92,hokuto
2025-08-14,823,-466,7869,96,hokuto
2025-08-14,824,-907,5231,105,hokuto
2025-08-14,825,-82,5801,97,hokuto
2025-08-14,826,5720,7207,71,hokuto
2025-08-14,827,-524,976,89,hokuto
2025-08-14,828,-861,6162,99,hokuto
2025-08-14,829,930,1452,58,hokuto
2025-08-14,830,10465,8730,63,hokuto
2025-08-15,800,-4187,7205,139,hokuto
2025-08-15,801,1116,6438,87,hokuto
2025-08-15,802,2697,4512,76,hokuto
2025-08-15,803,1697,8263,83,hokuto
2025-08-15,804,-466,10008,93,hokuto
2025-08-15,805,7813,4646,53,hokuto
2025-08-15,806,-1256,6145,110,hokuto
2025-08-15,807,-3489,6209,132,hokuto
2025-08-15,808,-1559,4387,125,hokuto
2025-08-15,809,1953,9593,82,hokuto
2025-08-15,810,-907,4191,102,hokuto
2025-08-15,811,-2280,7085,120,hokuto
2025-08-15,812,-884,7425,98,hokuto
2025-08-15,813,-256,4744,91,hokuto
2025-08-15,814,3279,7998,82,hokuto
2025-08-15,815,232,8140,87,hokuto
2025-08-15,816,790,8540,92,hokuto
2025-08-15,817,325,7550,94,hokuto
2025-08-15,818,-1954,6471,112,hokuto
2025-08-15,819,790,5293,85,hokuto
2025-08-15,820,-1582,5644,113,hokuto
2025-08-15,821,93,8385,92,hokuto
2025-08-15,822,-2745,7662,116,hokuto
2025-08-15,823,-2094,6730,120,hokuto
2025-08-15,824,-3675,6739,138,hokuto
2025-08-15,825,-373,6451,93,hokuto
2025-08-15,826,348,5098,98,hokuto
2025-08-15,827,-931,8642,100,hokuto
2025-08-15,828,-1861,5554,126,hokuto
2025-08-15,829,-4745,6673,171,hokuto
2025-08-15,830,3558,6246,68,hokuto
2025-08-16,800,-838,7983,93,hokuto
2025-08-16,801,-2373,6318,119,hokuto
2025-08-16,802,-2559,7543,120,hokuto
2025-08-16,803,-791,6321,97,hokuto
2025-08-16,804,-280,4268,97,hokuto
2025-08-16,805,1953,6663,79,hokuto
2025-08-16,806,-838,5720,106,hokuto
2025-08-16,807,6976,6425,67,hokuto
2025-08-16,808,-1396,6107,99,hokuto
2025-08-16,809,1627,5954,85,hokuto
2025-08-16,810,-628,3098,107,hokuto
2025-08-16,811,1279,9153,86,hokuto
2025-08-16,812,-791,6927,99,hokuto
2025-08-16,813,-2000,6766,111,hokuto
2025-08-16,814,-675,5716,95,hokuto
2025-08-16,815,-745,7777,98,hokuto
2025-08-16,816,2325,3482,71,hokuto
2025-08-16,817,-1070,8678,102,hokuto
2025-08-16,818,-5442,6803,189,hokuto
2025-08-16,819,-489,5087,92,hokuto
2025-08-16,820,3953,7412,78,hokuto
2025-08-16,821,-175,6833,92,hokuto
2025-08-16,822,-1628,6177,110,hokuto
2025-08-16,823,-1535,5361,109,hokuto
2025-08-16,824,-1396,6793,106,hokuto
2025-08-16,825,-2326,3961,128,hokuto
2025-08-16,826,4465,6725,70,hokuto
2025-08-16,827,-2140,5519,120,hokuto
2025-08-16,828,-2140,5847,139,hokuto
2025-08-16,829,697,6484,91,hokuto
2025-08-16,830,1534,8081,91,hokuto
